label,sentence
1,中毒性アリ!?女子の”好きなもの”がてんこ盛りのアプリ『セキララ部室 for iPhone』
1,これ一つでOKな万能調味料レシピ／お疲れ顔の解消ストレッチなど−【お気に入り登録記事】週間ランキング
0,冷却の匠がゲーミングマウス発表！ ZALMANより同社初のマウスをリリース
1,「才職兼美」おすすめ、知っておきたい！ご当地スイーツ
1,“恋愛相談師”マーチン先生に聞く！　上手な気持ちの伝え方
1,オレオレ男子に妥協できない独女の微妙な境界線
0,今でも、後でも読めるニュースがここにある！スマホでもタブレットでも読みやすいITニュース活用法【ITニュースで目指せ情報通】
2,【Sports Watch】ノムさんが暴露 「言っちゃいけないことなんだけど」
1,2012年、女子的ヒット予想！
2,【Sports Watch】マツコが暴露した“女子アナウンサーと球団”とは？
2,【Sports Watch】三浦ファン、ほしのあきを“さげまん”呼ばわり
0,ドコモのスマホに強い味方！ドコモ AQUOS PHONE SH-01D対応大容量バッテリー【モバステ通信】
2,元日本代表・本田泰人、テレビ番組で衝撃の告白
2,川澄奈穂美が絶賛する美女選手＝「女ジダン」とは？
1,【特集/JOURNEY】 刺激的で優しいアラブの国へ　（4/8）
1,＜コラム＞長尺ドライバーで飛ばそう【ゴルフ特集】
1,アナ スイ コスメティックスが本気を出した!? 噂の新製品＆限定品をさっそくチェック
0,お気に入り写真がアイコンに！　写真フォルダー分類術【知っ得！虎の巻】
2,【Sports Watch】長谷川監督、岡崎に“右サイドバックに転向しないか”
1,人ごとだから笑える！？独女と母親との関係
1,恋愛相談で頼れるのはアノ友人
1,友人代表のスピーチ、独女はどうこなしている？
1,【終了しました】【au×Hangameドキドキ★スマフォキャンペーンvol.2】ホテルスパご招待券を2名様にプレゼント！
2,【Sports Watch】プロアマ問題に怒り心頭のノムさん、都知事選には「俺でもいけそう」
2,【Sports Watch】次世代美女なでしこ田中、代表入りに「気持ち的には絶対メンバーに入る」
1,日本初上陸！　「FOREVER 21」のコスメライン「Love & Beauty」
2,中国チームの大乱闘に「悪童」アネルカ呆然
2,【Sports Watch】村主千香が疾患を告白も、「元気いっぱいです」
1,バレンタインの成功を左右する？　ラブカードで恋愛成就
1,妄想するほどイイ女へ近づく!?／休みボケから脱出する方法など−【ライフスタイル】週間ランキング
0,やっぱいいわ！レッツノート！  SX2の中身はコレだ！最強モバイルノートPC開封フォトレポ
0,ネタにマジレス何それ痛い！　Twitter義務化のパロディニュースに釣られる人続出！
1,湿気に負けない！ 梅雨の「楽カワ」ヘアアレンジ
1,貴方の気持ちを100文字に込めて〜デキルオンナのプレゼントとは？
1,広がるおひとりさまの行動網！一人でライブ参戦！
0,こんこん！紺子には秘策があるんだからねっ【紺子にゅうす】
2,ハーフナー・マイク、連日の取材に「恥ずかしくて嫌です」
1,電気シェーバーのブラウン「Series7」790cc-4LDE／新製品レビュー
1,【終了しました】ハーブのちからに着目して開発。エイジングヘアケア商品「enherb（エンハーブ）」をセットで3名様にプレゼント
2,【Sports Watch／競馬】 配当上乗せの「JRAプレミアムレース」ではこの馬券を買え！
1,今さらながら、運命の出会いについて考えてみる
0,目的地にピタリとジャンプするWordの機能【知っ得！虎の巻】
0,残暑見舞い挨拶の簡単挿入や書式の再利用　文書をカッコ良く効率的に作るWordの小技集【知っ得！虎の巻】
1,［穫れたて現地情報］BBクリームは夏のマストアイテム！　限定版もチェックすべし！
0,メモリ上に残るゴミをすっきり！MS純正メモリー開放ツール【PC快適術】
2,斎藤佑樹＆小林麻耶に衝撃スクープも本人は否定
1,女性が抱える“アノ悩み”は、身近な食物と食べ方に解決の光明あり
1,東京ガールズコレクション 2011 AUTUMN/WINTER レポート
1,今年の“Spring”は、ヘッドアクセやメガネのオシャレアイテムがブーム
0,驚くほど長寿命な無線式！3年半も電池交換が不要なマウス
2,小倉智昭キャスター、柔道に苦言「試合がつまらない」
0,原因判明！ アップデート中のWindows XPで青画面が続出した「ブルースクリーン祭り」
0,「隠れSATAポート」を活用！eSATAによる外付けに挑戦 - 続インテル SSD 520をMacに装着 (上)【デジ通】
2,【Sports Watch】K-1王者シュルト “そのサイズは意外と小さい”
1,【終了しました】2012年初の運試し！　Peachyからのお年玉プレゼントをgetしよう
1,新垣結衣「家族の絆を感じられるのは素敵だと思います！」
2,ダルと離婚成立の紗栄子がコメント 「根も葉もない話が出ていた時にも、沈黙を貫いてきました」
2,【Sports Watch】キム・ヨナにストーカー問題!? 練習拠点変更の理由とは？
1,ゴディバ＆モエシャンで心ときめく「ラヴァーズバレンタイン」
0,ユニークな両面液晶PC！次世代PCを見たCOMPTEXから変化があった新型ThinkPadまで【デジ通まとめ】
1,韓国コスメ「2010年ベストブランド」、トレンドを制覇したのは？
0,こんこん、ふぉっくす紺子だよ！紺子のぬいぐるみ、できたんだよ【紺子にゅうす】
1,がんばる女子はどんな音楽の聞き方をしている？
1,Wi-Fi搭載だからできる“共感型ムービー”の作り方
0,今もっとも注目の「Ultrabook」が20台貰えるレビューアー募集！活用サイト「Ultrabooker.jp」がオープン記念
1,目指せ胃袋婚！ 家飲み女子の手料理自慢！ 冬の陣！
1,大人気の「Q-pot.」に、大人な新ライン「Marche du Q-pot.」誕生！
0,GALAXY TabもiPadも家電も充電できる！万能高容量ポータブルバッテリー【イケショップのレア物】
1,精神的ないじめ「モラハラ」の恐怖とは？
1,クリスマス、チャリティでちょっといいことを
2,【Sports Watch】長谷部が明かす。ザッケローニ監督が怒った
2,【Sports Watch】W杯ツアー業者が音信不通、被害額は1500万円超!?
1,震災をうけて感じた、大切だと思ったこと
1,もうバレンタインの準備？　バレンタインまで日めくりカウントダウン！
1,自転車女子、はじめましたvol.04「柴又で満喫下町ポタリング！」Presented by ゆるっとcafe
0,ニコニコ動画の音楽ダウンロード始まる！NicoSoundにJASRACに加えJRCの管理楽曲が対応
1,自転車女子、はじめました vol.16 「MTBで木陰の冒険」 Presented by ゆるっとcafe
2,【Sports Watch】ザック・ジャパン、対韓国戦に「一人一人が判断を間違えていない」
1,加藤夏希、マリエによる“おんなのこ革命。”　神戸コレクション ′10S/S
1,大人じゃないと分からない？ 後篇にある「僕等がいた」の本当のテーマとは
1,独女的映画レビュー vol.8　『ブラック・スワン』
1,「愛はないけど嫌いじゃない」離婚に踏み切らない女たちの本音
2,日本代表敗戦、セルジオ越後氏は「ベストメンバーでなければこの程度」
1,エスニックロング＆ガーリーミニが主流！　「SATC2」ジャパンプレミア写真集
1,【オトナ女子映画部】なぜアメリカ人はヴァンパイアを好むのか 『トワイライト・サーガ／ブレイキング・ドーン Part1』
2,【Sports Watch】小川、谷亮子の出馬に「絶対に無理」
1,2012年、男性ターゲットのコラボレーションに商機アリ
0,普通の中学で学んだ程度でした！孫社長が明かした若き日の英語力
1,“ファン待望”のフレーバーがついに登場　ピンクで可愛くリフレッシュ
1,独女世代が共感「最後から二番目の恋」で描かれる「大人の孤独」
0,シマンテックより警告！　メールアドレスを収集する危険なアプリに要注意！
0,iPhone5やiPad miniは姿を見せるか？アップルのWWDCを日本語で解説
1,実は今が転職のチャンス！　薬剤師の転職市場
